storenum,OPENDATE,address,lat,long
1427,10/31/1989,"1470 SO. COURT ST.,Circleville,OH,43113",39.5821828,-82.9486255
1428,12/30/1989,"4208 E BLUE GRASS RD,Mt. Pleasant,MI,48858",43.5978075,-84.7675139
1429,1/31/1990,"2052 STATE ROUTE 53,Fremont,OH,43420",41.3746107,-83.1195545
1430,12/30/1989,"351 SOUTH WASHBURN ST.,Oshkosh,WI,54904",44.0163054,-88.582645
1431,1/31/1990,"300 NO. PARK DRIVE,Keokuk,IA,52632",40.418282,-91.410562
1432,4/2/1990,"8917 EAST 34 ROAD,Cadillac,MI,49601",44.2740022,-85.4369414
1433,1/31/1990,"1950 HAVEMANN ROAD,Celina,OH,45822",40.5565717,-84.5365882
1434,1/31/1990,"707 SOUTH 8TH ST,Colorado Springs,CO,80905",38.82368,-104.838115
1440,5/30/1990,"99 WEST 1280 NORTH,Tooele,UT,84074",40.5562649,-112.3004926
1441,4/2/1990,"9365 FIELDS ERTEL ROAD,Cincinnati,OH,45249",39.29002,-84.303978
1442,1/30/1991,"1017 WEST HAUL ROAD,Page,AZ,86040",36.9049084,-111.4867569
1443,4/2/1990,"4370 EASTGATE SQUARE DRIVE,Cincinnati,OH,45245",39.0960114,-84.2680579
1444,2/24/1990,"9890 HUTCHINSON PARK DRIVE,Jacksonville,FL,32211",30.342092,-81.545938
1445,6/27/1990,"2826 E. HARBOR ROAD,Port Clinton,OH,43452",41.520695,-82.863282
1446,8/1/1990,"2501 WEST AVENUE,Rice Lake,WI,54868",45.4759522,-91.7623693
1447,10/1/1991,"3705 TOWER AVENUE,Superior,WI,54880",46.6937208,-92.1043057
1448,5/30/1990,"1991 BANEY RD,Ashland,OH,44805",40.844615,-82.345362
1449,8/1/1990,"4115 CALUMET AVENUE,Manitowoc,WI,54220",44.0775494,-87.6985348
1453,1/31/1990,"2440 WEST MASON STREET,Green Bay,WI,54303",44.524524,-88.091759
1454,2/24/1990,"5211 BROADWAY ST,Quincy,IL,62301",39.937636,-91.332359
1455,5/30/1990,"8401 ANDERSON ST.,Fort Worth,TX,76120",32.7623907,-97.1706446
1456,8/1/1990,"125 NORTH 2ND STREET,Evanston,WY,82930",41.265721,-110.954556
1457,6/27/1990,"1733 NORTH FEDERAL,Riverton,WY,82501",43.041878,-108.380429
1458,12/3/1990,"3040 BATTLEFIELD PKWY,Ft. Oglethorpe,GA,30742",34.938834,-85.215869
1459,5/30/1990,"7245 US HWY 31 SOUTH,Indianapolis,IN,46227",39.659821,-86.142266
1460,5/30/1990,"3803 OSBORNE DRIVE WEST,Hastings,NE,68901",40.623921,-98.3854391
1461,8/1/1990,"201 GATEWAY BLVD,Rock Springs,WY,82901",41.5794043,-109.2498057
1462,4/30/1990,"501 WILLOW LANE,Greenville,AL,36037",31.8483328,-86.6463479
1463,8/1/1990,"1900 WEST PARK SQUARE,Xenia,OH,45385",39.7092031,-83.9375165
1464,8/1/1990,"8180 SOUTH TRYON STREET,Charlotte,NC,28273",35.1425409,-80.9305932
1465,10/29/1990,"515 MOUNT CROSS ROAD,Danville,VA,24540",36.5948801,-79.4280155
1466,10/1/1990,"2824 APPALACHAIN HWY,Jacksboro,TN,37757",36.335875,-84.178592
1467,10/1/1990,"421 NORTH MAIN,Jamestown,TN,38556",36.4337153,-84.9349128
1468,8/1/1990,"205 HOUSE-CARLSON DRIVE,Batesville,MS,38606",34.3027783,-89.9190408
1469,6/27/1990,"2020 GUNBARREL RD,Chattanooga,TN,37421",35.0304131,-85.1527751
1471,8/1/1990,"1717 NORTH SHAWANO STREET,New London,WI,54961",44.411506,-88.743195
1472,11/14/1990,"1752 NO. FRONTAGE,Hastings,MN,55033",44.740831,-92.891986
1474,12/31/1990,"2900 S PACIFIC AVE,Yuma,AZ,85364",32.674688,-114.600765
1475,5/30/1990,"530 HWY 1 SOUTH,Washington,IA,52353",41.302297,-91.716711
1476,6/27/1990,"1351 VETERANS PARKWAY,Clarksville,IN,47129",38.3315984,-85.7587574
1477,10/29/1990,"200 WAL STREET,Summersville,WV,26651",38.304477,-80.835502
1478,9/11/1991,"223 COUNTY ROAD 410,South Point,OH,45680",38.4094508,-82.5231102
1479,9/4/1990,"2400 MORTHLAND DR,Valparaiso,IN,46383",41.4548091,-87.0336216
1480,10/1/1991,"950 EAST GREENVILLE PIKE,Winchester,IN,47394",40.162208,-84.9594047
1482,9/4/1990,"7011 WATERS AVENUE WEST,Tampa,FL,33634",28.026971,-82.559816
1483,8/1/1990,"3001 BROADWAY AVENUE,Yankton,SD,57078",42.9085809,-97.3976616
1484,2/20/1990,"9051 HILLCREST ROAD,Kansas City,MO,64138",38.961207,-94.517309
1485,1/30/1991,"2300 SOUTH DOUGLAS HWY,Gillette,WY,82718",44.2735107,-105.4943672
1486,6/27/1990,"1800 PERRY DR,Farmville,VA,23901",35.5905121,-77.5966087
1487,9/4/1990,"4301 SOUTH FRANKLIN STREET,Michigan City,IN,46360",41.675194,-86.89805
1488,1/31/1990,"7001 CONCOURSE PKWY,Douglasville,GA,30134",33.7325469,-84.757034
1489,8/1/1990,"555 TOWNLINE ROAD,Vernon Hills,IL,60061",42.239149,-87.949235
1490,8/1/1990,"7219 WALTON ST,Rockford,IL,61108",42.2661469,-88.973356
1491,8/1/1990,"1500 NORTH JEFFERSON,Indianola,IA,50125",41.371464,-93.556387
1492,8/1/1990,"14000 EAST EXPOSITION AVENUE,Aurora,CO,80012",39.7023002,-104.8264154
1493,8/1/1990,"465 PIKE ST.,Monroeville,AL,36460",31.5121654,-87.3179006
1494,10/1/1990,"4833 SOUTH PADRE ISLAND DRIVE,Corpus Christi,TX,78411",27.712393,-97.384195
1495,8/1/1990,"7680 BRANDT PIKE,Huber Heights,OH,45424",39.8643996,-84.1023621
1496,8/1/1990,"1334 FLAMMANG DRIVE,Waterloo,IA,50702",42.458825,-92.330526
1497,10/1/1990,"21410 SOUTH CICERO AVENUE,Matteson,IL,60443",41.500282,-87.735528
1498,7/2/1991,"3738 N.BATTLEGROUND AVE.,Greensboro,NC,27410",36.1306636,-79.8548468
1499,8/16/1995,"520 N JEFFERSON ST,Lewisburg,WV,24901",37.8122155,-80.4318101
1500,8/1/1990,"1201 29TH ST. SE,Watertown,SD,57201",44.8871847,-97.0680233
1501,11/14/1990,"14941 NORTH DALE MABRY HWY,Tampa,FL,33618",28.08576,-82.503307
1508,10/29/1990,"1695 COFFEEN AVE,Sheridan,WY,82801",44.7793862,-106.9422777
1509,8/1/1990,"18195 HIGHWAY 64,Maquoketa,IA,52060",42.0682211,-90.6872668
1510,9/4/1990,"4999 HOUSTON ROAD,Florence,KY,41042",39.014834,-84.6411339
1511,10/1/1990,"1800 UNIVERSITY DRIVE,Miramar,FL,33025",25.9928199,-80.249613
1512,9/4/1990,"800 WEST WARNER ROAD,Chandler,AZ,85224",33.337062,-111.854611
1513,1/30/1991,"35404 US HIGHWAY 19,Palm Harbor,FL,34684",28.0950409,-82.7408495
1514,10/29/1990,"2201 MICHIGAN AVENUE,Arnold,MO,63010",38.437028,-90.377469
1515,10/1/1990,"N96 W18515 COUNTY LINE ROAD,Menomonee Falls,WI,53051",43.1915514,-88.0884557
1516,8/1/1990,"1404 WEST WILSON,Borger,TX,79007",35.6602263,-101.4105237
1517,1/30/1991,"300 WEST COPANS ROAD,Pompano Beach,FL,33064",26.2606293,-80.1278915
1518,10/1/1990,"3221 WEST 86TH ST,Indianapolis,IN,46268",39.910742,-86.216225
1519,8/1/1990,"100 WAL-MART DRIVE,Jackson,OH,45640",39.0320185,-82.6235049
1520,10/1/1990,"3315 6TH AVENUE S.E.,Aberdeen,SD,57401",45.4591321,-98.4413387
1521,12/3/1990,"10240 COLERIAN AVENUE,Cincinnati (NW),OH,45251",39.2600821,-84.6026439
1522,10/29/1990,"721 BEVERLY PIKE,Elkins,WV,26241",38.891948,-79.8448275
1523,12/3/1990,"11400 WEST BROAD STREET ROAD,Glen Allen,VA,23060",37.6590472,-77.5600343
1524,2/2/1993,"12000 IRON BRIDGE ROAD,Chester,VA,23831",37.351057,-77.482293
1525,12/3/1990,"7430 BELL CREEK RD,Mechanicsville,VA,23111",37.6119447,-77.3548399
1526,4/2/1990,"1831 LAKE AVENUE,Storm Lake,IA,50588",42.6637513,-95.1976558
1527,6/27/1990,"1873 WEST ERINGHAUSE,Elizabeth City,NC,27909",36.2889,-76.2510999
1528,10/29/1990,"2645 BLAIRS FERRY RD,Cedar Rapids,IA,52402",42.0347441,-91.6836676
1529,10/1/1990,"2801 E MARKET BLDG B,York,PA,17402",39.9792001,-76.6718674
1530,12/31/1990,"710 NORTH DAVIS AVENUE,Cleveland,MS,38732",33.7574494,-90.7121268
1531,2/27/1991,"620 DUNDEE AVENUE,East Dundee,IL,60118",42.0910579,-88.255948
1532,9/4/1990,"5845 WEST BELL ROAD,Glendale,AZ,85306",33.637034,-112.184995
1533,12/3/1990,"8200 WEST PEORIA AVENUE,Peoria,AZ,85345",33.583596,-112.235164
1534,12/3/1990,"701 SOUTH WASHINGTON STREET,Bismarck,ND,58504",46.7980782,-100.7943737
1535,10/29/1990,"3209 SOUTH LOUISE,Sioux Falls,SD,57106",43.5165448,-96.7729162
1536,10/29/1990,"3993 TYRONE BLVD,St. Petersburg,FL,33709",27.808615,-82.750279
1537,1/30/1991,"1270 YORK ROAD,Gettysburg,PA,17325",39.844301,-77.203697
1543,10/1/1990,"2825 1ST AVENUE,Spearfish,SD,57783",44.480456,-103.8122962
1544,12/3/1990,"550 EMILY DR,Clarksburg,WV,26301",39.2613054,-80.2840815
1545,12/31/1990,"2551 32ND AVENUE SOUTH,Grand Forks,ND,58201",47.887416,-97.064834
1546,10/29/1990,"840 SOUTH OAK STREET,Iowa Falls,IA,50126",42.502518,-93.260853
1547,1/30/1991,"4205 COMMERCE DRIVE,Lafayette,IN,47905",40.41372,-86.827409
1548,12/3/1990,"1200 EAST WALNUT STREET,Watseka,IL,60970",40.7755969,-87.7090576
1549,9/11/1991,"2020 NORTH 75TH AVE.,Phoenix,AZ,85035",33.471068,-112.222977
1550,10/1/1990,"900 NORTH MAIN STREET,Gunnison,CO,81230",38.5545,-106.92576
1551,1/30/1991,"6701 SOUTH 27TH STREET,Franklin,WI,53132",42.923585,-87.952005
1552,12/3/1990,"323 SO. ARLINGTON ST.,Salisbury,NC,28144",35.655513,-80.465966
1555,12/3/1990,"2150 NO. WATERMAN AVENUE,El Centro,CA,92243",32.8073648,-115.5740288
1556,10/1/1991,"9265 WEST 159TH STREET,Orland Hills,IL,60477",41.6014188,-87.8451571
1557,12/3/1990,"8300 EAST 96TH ST,Fishers,IN,46038",39.92922,-86.020545
1558,12/31/1990,"304 E ARBOR LANE,Eden,NC,27288",36.488395,-79.734224
1559,10/29/1990,"201 NORTH NELLIS BLVD,Las Vegas,NV,89110",36.164513,-115.063219
1560,1/30/1991,"3075 EAST TROPICANA AVENUE,Las Vegas,NV,89121",36.0982655,-115.1083313
1561,12/31/1991,"3950 AUSTIN PEAY HIGHWAY,Memphis,TN,38128",35.23261,-89.894603
1562,11/14/1990,"13020 RIVERDALE DRIVE,Coon Rapids,MN,55448",45.207096,-93.361125
1563,8/1/1990,"44765 VALLEY CENTRAL WAY,Lancaster,CA,93536",34.695676,-118.173293
1564,8/1/1990,"4000 RHODES AVENUE,New Boston,OH,45662",38.7513,-82.9333
1578,9/4/1990,"970 MANSELL ROAD,Roswell,GA,30076",34.044725,-84.333242
1579,1/30/1991,"714 GRANVILLE CORNERS,Oxford,NC,27565",36.3107004,-78.5908345
1580,10/1/1991,"10617 E. WASHINGTON,Indianapolis,IN,46229",39.7753972,-85.9783613
1581,12/3/1990,"4731 13TH AVENUE SOUTHWEST,Fargo,ND,58103",46.861987,-96.8657723
1583,1/30/1991,"1977 WEST CLEVELAND AVE,Madera,CA,93637",36.975567,-120.081132
1584,1/30/1991,"3625 SOUTH RAINBOW BLVD,Las Vegas,NV,89103",36.1231977,-115.2430991
1585,12/31/1990,"1401 SOUTH DEWEY ST.,North Platte,NE,69101",41.1213249,-100.7629483
1586,10/29/1990,"1133 EW CONNECTOR SW,Austell,GA,30106",33.855736,-84.586584
1587,10/29/1990,"2225 PLAZA PARKWAY,Modesto,CA,95350",37.673461,-121.03599
1588,1/30/1991,"15272 BEAR VALLEY ROAD,Victorville,CA,92392",34.4726446,-117.3300413
1598,4/2/1991,"4617 EAST BELL ROAD,Phoenix,AZ,85032",33.6390345,-111.9817311
1599,2/27/1991,"11701 METCALF,Overland Park,KS,66210",38.914738,-94.664589
1600,1/30/1991,"911 SOUTH CHINA LAKE BLVD,Ridgecrest,CA,93555",35.606667,-117.672784
1601,1/30/1991,"2001 EAST 151 STREET,Carmel,IN,46032",40.006504,-86.124735
1602,1/30/1991,"3401 FREEDOM DRIVE,Springfield,IL,62704",39.7531094,-89.7078139
1603,12/31/1990,"1841 SUITE A 72 COCHRAN BYPASS,Chester,SC,29706",34.707775,-81.192599
1604,1/30/1991,"1200 LACROSSE,Rapid City,SD,57701",44.097841,-103.201393
1605,10/1/1990,"4600 MOBILE HWY/SUITE 122,Pensacola,FL,32506",30.4366549,-87.2782654
1606,11/14/1990,"5764 HWY 153,Chattanooga,TN,37343",35.152921,-85.246062
1607,7/2/1991,"10180 US HWY 522 SOUTH,Lewiston,PA,17044",40.5816074,-77.6120262
1608,1/30/1991,"1025 SOUTH MAIN,Red Bluff,CA,96080",40.1620679,-122.2320257
1609,1/30/1991,"1400 SOUTH POKEGAMA AVENUE,Grand Rapids,MN,55744",47.216486,-93.526814
1610,7/2/1991,"100 ELM RIDGE CENTER DR,Greece,NY,14626",43.2146643,-77.7250626
1611,6/4/1991,"4475 24TH AVENUE,Port Huron,MI,48059",43.038379,-82.459256
1612,11/5/1991,"1650 WEST VALENCIA,Tucson,AZ,85746",32.136089,-111.000759
1613,9/11/1991,"2710 NORTH MAIN STREET,High Point,NC,27265",35.994506,-80.029235
1614,12/31/1990,"3500 ROXBORO ROAD,Durham,NC,27704",36.0552065,-78.9034269
1615,7/31/1991,"2203 LOVERIDGE ROAD,Pittsburg,CA,94565",38.0026844,-121.8732147
1616,11/5/1991,"2900 MAIN STREET,Susanville,CA,96130",40.408779,-120.636932
1617,12/31/1991,"4400 EAST 2ND STREET,Casper,WY,82609",42.8508369,-106.2670376
1618,9/11/1991,"2936 EAST 79TH AVENUE,Merrillville,IN,46410",41.4739319,-87.2997129
1619,4/2/1991,"1200 MARKETPLACE DRIVE,Henrietta,NY,14623",43.078296,-77.626041
1620,11/14/1990,"2041 DOUGLAS AVENUE,Brewton,AL,36426",31.1391492,-87.0687974
1621,1/30/1991,"1101 NORTH 18TH STREET,Centerville,IA,52544",40.7432118,-92.8679887
1622,6/4/1991,"2300 WEST STATE ROUTE 18,Tiffin,OH,44883",41.1243298,-83.1241406
1623,2/4/1992,"2150 WILKES BARRE TWNSP MKTPL,Wilkes-Barre,PA,18702",41.2383658,-75.8586122
1624,7/31/1991,"2601 FASHION PLACE,Bakersfield,CA,93306",35.39202,-118.96081
1625,1/30/1991,"1111 HOLTON DRIVE,Le Mars,IA,51031",42.7800628,-96.1861923
1626,4/2/1991,"2000 W MEMORIAL ROAD,The Village,OK,73134",35.6084508,-97.5467601
1627,4/2/1991,"1711 HWY 10 WEST,Dilworth,MN,56529",46.8764225,-96.7194191
1628,1/30/1991,"5500 MILAN ROAD,Sandusky,OH,44870",41.4079859,-82.6604917
1629,4/2/1991,"2150 EAST NATIONAL AVENUE,Brazil,IN,47834",39.5296697,-87.1001361
1630,2/4/1992,"1906 FORT JONES ROAD,Yreka,CA,96097",41.6986429,-122.644977
1631,4/2/1991,"1900 CUNNINGHAM DRIVE,Hampton,VA,23666",37.041141,-76.37954
1632,4/2/1991,"515 50TH AVENUE WEST,Alexandria,MN,56308",45.8456505,-95.3837514
1633,4/30/1991,"380 33RD AVENUE SOUTH,St. Cloud,MN,56301",45.5449308,-94.1969025
1635,7/31/1991,"W226/SOUTH 1500 HWY 164,Waukesha,WI,53186",43.0208158,-88.2014181
1636,4/2/1991,"1901 22ND AVENUE SW,Minot,ND,58701",48.2104632,-101.322501
1637,4/2/1991,"6304 NORTH 99TH STREET,Omaha,NE,68122",41.315868,-96.0681649
1638,11/14/1990,"1252 SOUTH EUFAULA AVE,Eufaula,AL,36027",31.8772199,-85.1501628
1639,1/30/1991,"2100 PEACE TREE VILLAGE,Rochester,IN,46975",41.0529627,-86.2200629
1640,1/30/1991,"1665 NORTH ATHERTON PLACE,State College,PA,16803",40.809376,-77.896607
1641,1/30/1991,"809 EAST BOULEVARD,Williamston,NC,27892",35.847996,-77.047319
1643,9/11/1991,"377 NORTH ROLLING MEADOWS DRIV,Fond Du Lac,WI,54935",43.7873688,-88.4845831
1644,12/31/1991,"7001 WEST BRANCH HWY,Lewisburg,PA,17837",40.976254,-76.890236
1645,7/2/1991,"1750 WEST LACEY BLVD.,Hanford,CA,93230",36.329909,-119.674141
1646,7/31/1991,"6131 EAST SOUTHERN AVE.,Mesa,AZ,85206",33.3937839,-111.6990838
1647,4/2/1991,"1700 SO. 13TH ST.,Decatur,IN,46733",40.808786,-84.940039
1648,7/2/1991,"3770 SOUTH HIGHWAY 395,Carson City,NV,89705",39.11154,-119.777376
1649,4/2/1991,"921 25TH STREET SW,Jamestown,ND,58401",46.8820298,-98.721916
1650,1/30/1991,"825 EAST GREEN BAY AVENUE,Saukville,WI,53080",43.3836421,-87.9230858
1651,10/1/1991,"5180 SONOMA BLVD,Vallejo,CA,94589",38.1467335,-122.2535604
1652,4/2/1991,"1000 MEMORIAL DRIVE,Pulaski,VA,24301",37.062466,-80.762292
1653,7/31/1991,"110 BERLIN ROAD,Weston,WV,26452",39.019778,-80.414907
1654,7/2/1991,"7295 GLORY ROAD,Baxter,MN,56425",46.342336,-94.249352
1655,12/31/1991,"1601 US HWY 231 SOUTH,Crawfordsville,IN,47933",40.1561811,-86.9047343
1656,10/1/1991,"16086 CONNEAUT LAKE RD,Meadville,PA,16335",41.6210687,-80.2131682
1657,7/2/1991,"150 WESTERN AVENUE,Faribault,MN,55021",44.289782,-93.305479
1658,6/4/1991,"2205 HARRISON ROAD SE,Thomson,GA,30824",33.4809338,-82.5016965
1659,7/2/1991,"60 WEST BROMLEY LANE,Brighton,CO,80601",39.970351,-104.823712
1660,7/31/1991,"40130 10TH ST. WEST,Palmdale,CA,93551",34.611573,-118.145366
1661,2/27/1991,"4101 W VERNON AVENUE,Kinston,NC,28504",35.264521,-77.646771
1662,7/2/1991,"1116 CROSSROADS DRIVE,Statesville,NC,28625",35.8105919,-80.869368
1663,2/27/1991,"157 PARAGON PARKWAY,Clyde,NC,28721",35.526147,-82.956551
1664,7/27/1993,"2500 FORREST HILLS,Wilson,NC,27893",35.733373,-77.94862
1665,6/4/1991,"4801 W CLARA LANE,Muncie,IN,47304",40.217345,-85.440802
1678,9/11/1991,"2863 HERITAGE DRIVE,Delafield,WI,53018",43.049424,-88.369485
1679,9/11/1991,"3107 MARKET PLACE,Onalaska,WI,54650",43.879422,-91.183426
1680,2/4/1992,"15885 SW 88TH STREET,Kendall,FL,33186",25.684376,-80.44933
1681,11/5/1991,"930 EAST MOUNT PROSPECT PLAZA,Mount Prospect,IL,60056",42.0691634,-87.9249866
1682,7/31/1991,"2448 CHESAPEAKE SQ RING ROAD,Chesapeake,VA,23321",36.829216,-76.417578
1683,10/1/1991,"524  S FREMONT,Shenandoah,IA,51601",40.7602905,-95.3850931
1684,11/5/1991,"72 BEDFORD SQUARE,Everett,PA,15537",40.023246,-78.4472333
1685,12/31/1991,"1730 NO. GARFIELD ROAD,Pierre,SD,57501",44.3776984,-100.3161227
1686,10/1/1991,"5469 SOUTH REDWOOD ROAD,Murray,UT,84123",40.651107,-111.937252
1687,10/1/1991,"1200 NORTH MAIN,Suffolk,VA,23434",36.746071,-76.578531
1695,3/3/1992,"210 HWY #2 WEST,Devils Lake,ND,58301",48.1072611,-98.8651538
1696,4/2/1991,"3300 HIGHWAY 210 WEST,Fergus Falls,MN,56537",46.2923913,-96.1240619
1697,11/5/1991,"8465 ELK GROVE BLVD,Elk Grove,CA,95758",38.41153,-121.391581
1698,7/2/1991,"1328 HOOKSETT ROAD,Hooksett,NH,3106",43.0555622,-71.4405699
1699,10/1/1991,"745 WEST HILL FIELD ROAD,Layton,UT,84041",41.07034,-111.980175
1700,8/4/1992,"13425 COMMUNITY ROAD,Poway,CA,92064",32.958626,-117.038426
1701,10/1/1991,"955 LOWER HEARD STREET,Elberton,GA,30635",34.0936221,-82.8467739
1702,3/3/1992,"1000 NORTH WICKHAM R,Melbourne,FL,32935",28.123013,-80.673832
1703,7/2/1991,"800 FOXCROFT AVENUE,Martinsburg,WV,25401",39.451445,-77.986239
1704,2/4/1992,"1501 HELEN POWER DRIVE,Vacaville,CA,95687",38.3632901,-121.959056
1705,11/5/1991,"1855 STATE ROUTE 5 & 20,Seneca Falls,NY,13165",27.9952683,-80.5582727
1707,6/4/1991,"16280 DRESDEN AVE,East Liverpool,OH,43920",40.6569676,-80.5872729
1708,6/4/1991,"4848 SO. 900 WEST ST,Riverdale,UT,84405",41.1784114,-112.0000699
1709,11/5/1991,"2016 N WAYNE ST.,Angola,IN,46703",41.6617234,-84.9960279
1710,7/2/1991,"950 HWY 80 EAST,Clinton,MS,39056",32.326546,-90.3045
1711,7/2/1991,"5401 BEACON DRIVE,Irondale,AL,35210",33.530347,-86.695193
1712,2/4/1992,"1111 NORTH MISSOURI AVENUE,Largo,FL,33770",27.925948,-82.788997
1713,11/5/1991,"2071 NORTH MAIN STREET,Canton,IL,61520",40.591842,-90.0355953
1714,12/31/1991,"#5 TYGART VALLEY MALL,Fairmont,WV,26554",39.4225715,-80.1896014
1715,11/5/1991,"8155 ELLIOTT ROAD,Easton,MD,21601",38.772878,-76.055561
1716,11/5/1991,"150 SOLOMONS ISLAND RD NRTH,Prince Frederick,MD,20678",38.54246,-76.590279
1717,4/1/1992,"11930 ACTON LANE,Waldorf,MD,20601",38.6390456,-76.8949998
1718,7/2/1991,"2500 TIFFIN AVENUE,Findlay,OH,45840",41.057108,-83.594898
1719,12/31/1991,"21400 PERRY STREET,Big Rapids,MI,49307",43.6873484,-85.5176322
1721,11/5/1991,"1001 HWY 1 WEST,Iowa City,IA,52246",41.6458736,-91.5539495
1722,11/5/1991,"1221 EAST MAIN STREET,Marshall,MN,56258",44.432527,-95.767794
1723,12/31/1991,"5101 SE 14TH STREET,Des Moines,IA,50320",41.53833,-93.5946419
1724,11/5/1991,"1640 SOUTH WASHINGTON STREET,Millersburg,OH,44654",40.533597,-81.917322
1725,12/31/1991,"5331 SALEM STREET,Trotwood,OH,45426",39.822458,-84.286264
1726,11/5/1991,"171 BURGESS ROAD,Harrisonburg,VA,22801",38.4335446,-78.8491465
1727,11/5/1991,"822 BROADWAY,Berlin,WI,54923",43.9682318,-88.9741985
1728,7/31/1991,"4420 SCATTERFIELD ROAD,Anderson,IN,46013",40.070189,-85.649526
1729,9/11/1991,"2100 PARK ROAD,Connersville,IN,47331",39.659447,-85.127121
1730,11/5/1991,"1660 TAPPAHANNOCK BLVD,Tappahannock,VA,22560",37.902883,-76.8675825
1731,12/31/1991,"990 ROUTE 5 & 20,Geneva,NY,14456",26.6272778,-80.0519706
1732,11/5/1991,"404 ARROWHEAD,Denison,IA,51442",42.017709,-95.3753579
1733,2/4/1992,"1621 EAST M-21,Owosso,MI,48867",42.9979518,-84.1393793
1734,12/31/1991,"2610 NO PROSPECT AVE,Champaign,IL,61821",40.0813681,-88.2574449
1738,2/4/1992,"1300 TRUNK HWY 15 S.,Hutchinson,MN,55350",44.8925483,-94.3692926
1739,8/4/1992,"30 TRINITY POINT DR,Washington,PA,15301",40.1828136,-80.2219551
1740,2/4/1992,"1755 SOUTH WEST AVENUE,Freeport,IL,61032",42.2966861,-89.6212271
1741,11/5/1991,"939 N.DUPONT HWY,Milford,DE,19963",38.9126129,-75.4279748
1742,9/11/1991,"3501 ROUTE 42,Turnersville,NJ,8012",39.7299833,-75.0334307
1743,12/31/1991,"201 WALTON ROAD,Harlan,KY,40831",36.8431441,-83.321848
1744,11/5/1991,"1902 EMPIRE BLVD,Webster,NY,14580",43.1905344,-77.4982238
1745,2/4/1992,"3601 EAST MAIN,Richmond,IN,47374",39.8309238,-84.852562
1746,2/4/1992,"1380 WEST ELLIOTT ROAD,Tempe,AZ,85283",33.3491843,-111.9631935
1747,2/4/1992,"2560 NORTH PERRIS BLVD,Perris,CA,92571",33.8197093,-117.2264331
1754,11/5/1991,"3850 E GRAND RIVER,Howell,MI,48843",42.5854276,-83.8780349
1755,2/4/1992,"4625 REDWOOD DRIVE,Rohnert Park,CA,94928",38.3669531,-122.7137512
1756,6/2/1992,"17251 FOOTHILL BLVD.,Fontana,CA,92335",34.105656,-117.428788
1757,3/3/1992,"4740 MALL DRIVE,Hermantown,MN,55811",46.8174516,-92.1835776
1758,9/30/1992,"3167 SOUTH STATE RD 3,New Castle,IN,47362",39.8856986,-85.3858443
1759,2/4/1992,"6819 WALTONS LANE,Gloucester,VA,23061",37.400273,-76.528162
1760,4/1/1992,"1018 RILEY STREET,Folsom,CA,95630",38.66914,-121.167273
1761,2/4/1992,"379 W. PONTOON ROAD,Granite City,IL,62040",38.735959,-90.140934
1762,2/4/1992,"270 LAFAYETTE ROAD,Seabrook,NH,3874",42.8835503,-70.8683828
1763,6/2/1992,"4001 COLLEGE AVE,Bluefield,VA,24605",37.2461191,-81.2424532
1764,2/4/1992,"1001 73RD STREET,Des Moines,IA,50311",41.5976294,-93.7139091
1765,4/1/1992,"2028 NORTH CENTER AVE,Somerset,PA,15501",40.052182,-79.071366
1766,4/1/1992,"3100 JOHNSON FERRY ROAD,Marietta,GA,30062",34.023423,-84.423133
1767,5/5/1992,"4540 MAIN ST. B 3079,Shallotte,NC,28459",33.9830084,-78.3739429
1768,3/3/1992,"1355 S SANDHILL RD,Orem,UT,84058",40.2743917,-111.7131575
1769,2/2/1993,"20 INDUSTRIAL DRIVE,Du Bois,PA,15801",41.126776,-78.73801
1770,5/5/1992,"20245 ROUTE 19,Evans City,PA,16066",35.8388456,-82.510694
1771,5/5/1992,"1500 SOUTH CENTERVILLE ROAD,Sturgis,MI,49091",41.7835539,-85.4282134
1772,3/3/1992,"3600 WASHBURN WAY,Klamath Falls,OR,97603",42.1931662,-121.757162
1773,4/1/1992,"12401 JEFFERSON,Newport News,VA,23602",37.1189416,-76.5062807
1774,12/31/1991,"3000 SOUTH HORNER BLVD.,Sanford,NC,27330",35.4515529,-79.138588
1775,3/3/1992,"3290 SOUTH SANTIAM HWY,Lebanon,OR,97355",44.5156086,-122.8965607
1776,6/30/1992,"1901 MARKET WAY,Watertown,WI,53094",43.162306,-88.730737
1777,6/2/1992,"5900 PERKIOMEN AVENUE,Reading (E),PA,19606",40.2952942,-75.8364826
1778,4/1/1992,"321 YELLOWSTONE AVENUE,Cody,WY,82414",44.517458,-109.089333
1779,5/5/1992,"10260 SOUTH HARLEM AVENUE,Bridgeview,IL,60455",41.706056,-87.798293
1780,11/2/1992,"975 HILTON HEIGHTS ROAD,Charlottesville,VA,22901",38.0971922,-78.4666125
1781,6/2/1992,"872 ROUTE 13,Cortland,NY,13045",42.573194,-76.21739
1782,8/4/1992,"701 GRAND CENTRAL AV,Vienna,WV,26105",39.306214,-81.5512091
1783,6/2/1992,"2700 WEST BROADWAY,Princeton,IN,47670",38.3577934,-87.6042924
1784,5/5/1992,"3025 LANCASTER DRIVE NE,Salem (N),OR,97305",44.9643337,-122.9835723
1785,4/30/1993,"254 LOWELL ROAD,Hudson,NH,3051",42.7276273,-71.4237928
1786,8/4/1992,"1360 TOWN CENTRE DRIVE,Eagan,MN,55123",44.8274008,-93.1648697
